0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
8.8655,9.7937,6.3233,0.035062,-6.2552,-9.7644,-8.9686,-4.2488,2.3093,7.8514,10,7.8642,2.3897,-4.0795,-8.8172,-9.863,-6.8193,-0.97956,5.2415,9.3169,9.6297,6.0974,0.1636,-5.8123,-9.5023,-9.5111,-5.8833,-0.042683,5.7883,9.4435,9.6111,6.2834,0.71302,-5.082,-9.0605,-9.8723,-7.296,-2.2669,3.4877,8.0577,9.9835,8.7055,4.6972,-0.73608,-5.9035,-9.2625,-9.8702,-7.6235,-3.2384,2.0049,6.6525,9.4835,9.8175,7.6523,3.6131,-1.2526,-5.7631,-8.8938,-10,-8.9264,-5.9954,-1.8909,2.5196,6.3785,9.0034,9.9956,9.2784,7.0711,3.8128,0.061355,-3.6116,-6.71,-8.8745,-9.9119,-9.7944,-8.6352,-6.6495,-4.1097,-1.3035,1.5021,4.0845,6.2804,7.9885,9.1666,9.8216,9.9979,9.7651,9.2058,8.4064,7.4496,6.4096,5.349,4.3184,3.3564,2.4908,1.7407,1.1182,0.63025,0.28037,0.070119,-1.71E-14,0.070119,0.28037,0.63025,1.1182,1.7407,2.4908,3.3564,4.3184,5.349,6.4096,7.4496,8.4064,9.2058,9.7651,9.9979,9.8216,9.1666,7.9885,6.2804,4.0845,1.5021,-1.3035,-4.1097,-6.6495,-8.6352,-9.7944,-9.9119,-8.8745,-6.71,-3.6116,0.061355,3.8128,7.0711,9.2784,9.9956,9.0034,6.3785,2.5196,-1.8909,-5.9954,-8.9264,-10,-8.8938,-5.7631,-1.2526,3.6131,7.6523,9.8175,9.4835,6.6525,2.0049,-3.2384,-7.6235,-9.8702,-9.2625,-5.9035,-0.73608,4.6972,8.7055,9.9835,8.0577,3.4877,-2.2669,-7.296,-9.8723,-9.0605,-5.082,0.71302,6.2834,9.6111,9.4435,5.7883,-0.042683,-5.8833,-9.5111,-9.5023,-5.8123,0.1636,6.0974,9.6297,9.3169,5.2415,-0.97956,-6.8193,-9.863,-8.8172,-4.0795,2.3897,7.8642,10,7.8514,2.3093,-4.2488,-8.9686,-9.7644,-6.2552,0.035062,6.3233,9.7937,8.8655
6.4688,9.8278,8.8046,3.8832,-2.7389,-8.1448,-9.9857,-7.4905,-1.7704,4.6943,9.1407,9.7017,6.1756,0.075515,-6.038,-9.6402,-9.279,-5.1419,1.059,6.8142,9.8382,8.9686,4.592,-1.5498,-7.0711,-9.8745,-8.9374,-4.6619,1.3206,6.7913,9.773,9.2346,5.4239,-0.26777,-5.8355,-9.3756,-9.7291,-6.8387,-1.7189,3.9244,8.2766,9.9959,8.6088,4.6109,-0.73608,-5.8232,-9.1853,-9.9143,-7.8807,-3.7199,1.3922,6.0888,9.1824,9.9543,8.2979,4.6953,0.054539,-4.5379,-8.0784,-9.8591,-9.5914,-7.4237,-3.8665,0.34654,4.4232,7.6651,9.5803,9.9426,8.7939,6.4015,3.1851,-0.36821,-3.7839,-6.6637,-8.7256,-9.8207,-9.9275,-9.1315,-7.5953,-5.5254,-3.1421,-0.65358,1.7612,3.9636,5.8585,7.3929,8.5504,9.3442,9.8087,9.9918,9.9484,9.7349,9.4053,9.0085,8.587,8.1764,7.8052,7.4954,7.2632,7.1196,7.0711,7.1196,7.2632,7.4954,7.8052,8.1764,8.587,9.0085,9.4053,9.7349,9.9484,9.9918,9.8087,9.3442,8.5504,7.3929,5.8585,3.9636,1.7612,-0.65358,-3.1421,-5.5254,-7.5953,-9.1315,-9.9275,-9.8207,-8.7256,-6.6637,-3.7839,-0.36821,3.1851,6.4015,8.7939,9.9426,9.5803,7.6651,4.4232,0.34654,-3.8665,-7.4237,-9.5914,-9.8591,-8.0784,-4.5379,0.054539,4.6953,8.2979,9.9543,9.1824,6.0888,1.3922,-3.7199,-7.8807,-9.9143,-9.1853,-5.8232,-0.73608,4.6109,8.6088,9.9959,8.2766,3.9244,-1.7189,-6.8387,-9.7291,-9.3756,-5.8355,-0.26777,5.4239,9.2346,9.773,6.7913,1.3206,-4.6619,-8.9374,-9.8745,-7.0711,-1.5498,4.592,8.9686,9.8382,6.8142,1.059,-5.1419,-9.279,-9.6402,-6.038,0.075515,6.1756,9.7017,9.1407,4.6943,-1.7704,-7.4905,-9.9857,-8.1448,-2.7389,3.8832,8.8046,9.8278,6.4688
3.0695,8.3631,9.9535,7.1687,1.258,-5.1855,-9.3721,-9.5198,-5.5988,0.69059,6.6714,9.836,8.8904,4.2648,-2.1015,-7.5894,-9.981,-8.3455,-3.3803,2.9082,8.0299,9.9999,8.094,3.0917,-3.0652,-8.0422,-9.9986,-8.2543,-3.5009,2.4961,7.5706,9.9407,8.8215,4.6595,-1.0698,-6.4053,-9.5778,-9.5873,-6.4941,-1.3502,4.1824,8.3816,9.9982,8.6088,4.6972,-0.53993,-5.5789,-9.0198,-9.9675,-8.2416,-4.3765,0.56834,5.3176,8.7152,9.9977,8.9448,5.8848,1.5729,-3.015,-6.9129,-9.3664,-9.9646,-8.6853,-5.8575,-2.0601,2.0113,5.6795,8.3975,9.8199,9.8298,8.5236,6.1661,3.1273,-0.1841,-3.38,-6.1382,-8.229,-9.5252,-9.9968,-9.6949,-8.7305,-7.2507,-5.4172,-3.3878,-1.3035,0.71988,2.5953,4.2646,5.6961,6.8804,7.8251,8.5504,9.0843,9.4586,9.706,9.8576,9.9415,9.9815,9.9963,9.9998,10,9.9998,9.9963,9.9815,9.9415,9.8576,9.706,9.4586,9.0843,8.5504,7.8251,6.8804,5.6961,4.2646,2.5953,0.71988,-1.3035,-3.3878,-5.4172,-7.2507,-8.7305,-9.6949,-9.9968,-9.5252,-8.229,-6.1382,-3.38,-0.1841,3.1273,6.1661,8.5236,9.8298,9.8199,8.3975,5.6795,2.0113,-2.0601,-5.8575,-8.6853,-9.9646,-9.3664,-6.9129,-3.015,1.5729,5.8848,8.9448,9.9977,8.7152,5.3176,0.56834,-4.3765,-8.2416,-9.9675,-9.0198,-5.5789,-0.53993,4.6972,8.6088,9.9982,8.3816,4.1824,-1.3502,-6.4941,-9.5873,-9.5778,-6.4053,-1.0698,4.6595,8.8215,9.9407,7.5706,2.4961,-3.5009,-8.2543,-9.9986,-8.0422,-3.0652,3.0917,8.094,9.9999,8.0299,2.9082,-3.3803,-8.3455,-9.981,-7.5894,-2.1015,4.2648,8.8904,9.836,6.6714,0.69059,-5.5988,-9.5198,-9.3721,-5.1855,1.258,7.1687,9.9535,8.3631,3.0695
-0.84493,5.5716,9.5353,9.3381,5.0969,-1.3294,-7.1704,-9.9428,-8.4983,-3.4815,2.9775,8.1808,9.9917,7.7,2.2799,-4.0449,-8.7254,-9.9143,-7.1802,-1.6402,4.5174,8.9093,9.8779,7.0996,1.6675,-4.3615,-8.7577,-9.941,-7.5321,-2.4464,3.4774,8.1568,9.9976,8.4216,4.0207,-1.6897,-6.8112,-9.6986,-9.4765,-6.2806,-1.1651,4.2677,8.3816,9.9959,8.7055,4.9531,-0.14727,-5.1611,-8.745,-9.9995,-8.6743,-5.1861,-0.46469,4.3139,8.0293,9.8739,9.5112,7.109,3.2568,-1.1983,-5.3507,-8.4229,-9.9021,-9.6072,-7.6843,-4.5419,-0.74952,3.0769,6.3785,8.7314,9.8899,9.7953,8.5549,6.4015,3.6433,0.61283,-2.3758,-5.0595,-7.2452,-8.816,-9.728,-9.9992,-9.6949,-8.9112,-7.7599,-6.3556,-4.8056,-3.2037,-1.6262,-0.13088,1.242,2.4679,3.5355,4.443,5.1962,5.8046,6.2804,6.6353,6.8804,7.0239,7.0711,7.0239,6.8804,6.6353,6.2804,5.8046,5.1962,4.443,3.5355,2.4679,1.242,-0.13088,-1.6262,-3.2037,-4.8056,-6.3556,-7.7599,-8.9112,-9.6949,-9.9992,-9.728,-8.816,-7.2452,-5.0595,-2.3758,0.61283,3.6433,6.4015,8.5549,9.7953,9.8899,8.7314,6.3785,3.0769,-0.74952,-4.5419,-7.6843,-9.6072,-9.9021,-8.4229,-5.3507,-1.1983,3.2568,7.109,9.5112,9.8739,8.0293,4.3139,-0.46469,-5.1861,-8.6743,-9.9995,-8.745,-5.1611,-0.14727,4.9531,8.7055,9.9959,8.3816,4.2677,-1.1651,-6.2806,-9.4765,-9.6986,-6.8112,-1.6897,4.0207,8.4216,9.9976,8.1568,3.4774,-2.4464,-7.5321,-9.941,-8.7577,-4.3615,1.6675,7.0996,9.8779,8.9093,4.5174,-1.6402,-7.1802,-9.9143,-8.7254,-4.0449,2.2799,7.7,9.9917,8.1808,2.9775,-3.4815,-8.4983,-9.9428,-7.1704,-1.3294,5.0969,9.3381,9.5353,5.5716,-0.84493
-4.6726,1.8531,7.5597,9.99,8.1259,2.7976,-3.7045,-8.6265,-9.9174,-7.0711,-1.3043,4.9824,9.2139,9.6926,6.2635,0.3397,-5.6992,-9.4714,-9.5276,-5.8892,-4.91E-15,5.8663,9.4927,9.55,6.0652,0.36798,-5.4373,-9.2585,-9.7643,-6.8282,-1.529,4.2684,8.5822,9.9885,8.0736,3.5276,-2.1289,-7.0711,-9.7615,-9.4163,-6.2083,-1.1651,4.1824,8.2766,9.9835,8.8889,5.3698,0.44149,-4.5558,-8.3302,-9.9676,-9.1337,-6.1135,-1.6945,3.0585,7.0711,9.5001,9.8973,8.2679,5.026,0.87089,-3.3788,-6.9528,-9.2652,-9.9975,-9.1212,-6.867,-3.654,-1.47E-14,3.5702,6.6011,8.7599,9.862,9.8708,8.8782,7.0711,4.693,2.0071,-0.73618,-3.3218,-5.5847,-7.4149,-8.7561,-9.5989,-9.9712,-9.9275,-9.5385,-8.882,-8.0355,-7.0711,-6.052,-5.0311,-4.0505,-3.1421,-2.3288,-1.6262,-1.0441,-0.58834,-0.2617,-0.065445,5.39E-14,-0.065445,-0.2617,-0.58834,-1.0441,-1.6262,-2.3288,-3.1421,-4.0505,-5.0311,-6.052,-7.0711,-8.0355,-8.882,-9.5385,-9.9275,-9.9712,-9.5989,-8.7561,-7.4149,-5.5847,-3.3218,-0.73618,2.0071,4.693,7.0711,8.8782,9.8708,9.862,8.7599,6.6011,3.5702,-1.47E-14,-3.654,-6.867,-9.1212,-9.9975,-9.2652,-6.9528,-3.3788,0.87089,5.026,8.2679,9.8973,9.5001,7.0711,3.0585,-1.6945,-6.1135,-9.1337,-9.9676,-8.3302,-4.5558,0.44149,5.3698,8.8889,9.9835,8.2766,4.1824,-1.1651,-6.2083,-9.4163,-9.7615,-7.0711,-2.1289,3.5276,8.0736,9.9885,8.5822,4.2684,-1.529,-6.8282,-9.7643,-9.2585,-5.4373,0.36798,6.0652,9.55,9.4927,5.8663,-4.91E-15,-5.8892,-9.5276,-9.4714,-5.6992,0.3397,6.2635,9.6926,9.2139,4.9824,-1.3043,-7.0711,-9.9174,-8.6265,-3.7045,2.7976,8.1259,9.99,7.5597,1.8531,-4.6726
-7.7879,-2.2131,4.3006,8.9587,9.7937,6.4836,0.45554,-5.7468,-9.5447,-9.3918,-5.3876,0.79947,6.644,9.801,9.0388,4.701,-1.4686,-7.0441,-9.8759,-8.9108,-4.5622,1.4881,6.958,9.831,9.0898,5.0546,-0.77683,-6.3045,-9.589,-9.524,-6.1869,-0.76716,4.8796,8.8776,9.9496,7.806,3.1931,-2.3906,-7.1976,-9.7809,-9.4163,-6.2806,-1.3502,3.9244,8.0577,9.9446,9.139,5.9312,1.2229,-3.7468,-7.7385,-9.8181,-9.5599,-7.107,-3.0921,1.5459,5.7947,8.7915,9.9886,9.2337,6.7602,3.1025,-1.0354,-4.9257,-7.9457,-9.6704,-9.9167,-8.7409,-6.3982,-3.2774,0.17327,3.5158,6.3785,8.4921,9.7053,9.9823,9.386,8.0532,6.1661,3.925,1.5257,-0.85871,-3.0878,-5.0595,-6.71,-8.0101,-8.9597,-9.581,-9.9119,-9.9992,-9.8938,-9.6463,-9.3046,-8.9112,-8.5032,-8.1112,-7.7599,-7.4684,-7.2507,-7.1164,-7.0711,-7.1164,-7.2507,-7.4684,-7.7599,-8.1112,-8.5032,-8.9112,-9.3046,-9.6463,-9.8938,-9.9992,-9.9119,-9.581,-8.9597,-8.0101,-6.71,-5.0595,-3.0878,-0.85871,1.5257,3.925,6.1661,8.0532,9.386,9.9823,9.7053,8.4921,6.3785,3.5158,0.17327,-3.2774,-6.3982,-8.7409,-9.9167,-9.6704,-7.9457,-4.9257,-1.0354,3.1025,6.7602,9.2337,9.9886,8.7915,5.7947,1.5459,-3.0921,-7.107,-9.5599,-9.8181,-7.7385,-3.7468,1.2229,5.9312,9.139,9.9446,8.0577,3.9244,-1.3502,-6.2806,-9.4163,-9.7809,-7.1976,-2.3906,3.1931,7.806,9.9496,8.8776,4.8796,-0.76716,-6.1869,-9.524,-9.589,-6.3045,-0.77683,5.0546,9.0898,9.831,6.958,1.4881,-4.5622,-8.9108,-9.8759,-7.0441,-1.4686,4.701,9.0388,9.801,6.644,0.79947,-5.3876,-9.3918,-9.5447,-5.7468,0.45554,6.4836,9.7937,8.9587,4.3006,-2.2131,-7.7879
-9.6467,-5.9527,0.27083,6.3641,9.7586,9.0537,4.5784,-1.7805,-7.3888,-9.9602,-8.4793,-3.5831,2.7327,7.9416,9.9989,8.133,3.1131,-3.0887,-8.0866,-9.9999,-8.1482,-3.2696,2.7948,7.8117,9.9795,8.5623,4.1162,-1.7519,-6.9828,-9.7918,-9.2667,-5.6412,-0.17071,5.3233,9.0687,9.9085,7.638,3.0242,-2.4775,-7.1976,-9.7615,-9.4765,-6.4941,-1.7189,3.4877,7.708,9.8521,9.4245,6.6114,2.1872,-2.7202,-6.9291,-9.488,-9.8781,-8.095,-4.6056,-0.20663,4.1725,7.6721,9.6653,9.8557,8.2979,5.3492,1.5729,-2.3818,-5.8975,-8.4823,-9.8297,-9.8388,-8.5998,-6.3543,-3.4395,-0.23093,2.9107,5.6795,7.8504,9.2888,9.949,9.8611,9.1137,7.8336,6.1661,4.2581,2.2459,0.24535,-1.6518,-3.38,-4.8982,-6.1872,-7.2452,-8.0843,-8.7256,-9.1962,-9.5252,-9.7424,-9.8753,-9.9488,-9.9838,-9.9968,-9.9998,-10,-9.9998,-9.9968,-9.9838,-9.9488,-9.8753,-9.7424,-9.5252,-9.1962,-8.7256,-8.0843,-7.2452,-6.1872,-4.8982,-3.38,-1.6518,0.24535,2.2459,4.2581,6.1661,7.8336,9.1137,9.8611,9.949,9.2888,7.8504,5.6795,2.9107,-0.23093,-3.4395,-6.3543,-8.5998,-9.8388,-9.8297,-8.4823,-5.8975,-2.3818,1.5729,5.3492,8.2979,9.8557,9.6653,7.6721,4.1725,-0.20663,-4.6056,-8.095,-9.8781,-9.488,-6.9291,-2.7202,2.1872,6.6114,9.4245,9.8521,7.708,3.4877,-1.7189,-6.4941,-9.4765,-9.7615,-7.1976,-2.4775,3.0242,7.638,9.9085,9.0687,5.3233,-0.17071,-5.6412,-9.2667,-9.7918,-6.9828,-1.7519,4.1162,8.5623,9.9795,7.8117,2.7948,-3.2696,-8.1482,-9.9999,-8.0866,-3.0887,3.1131,8.133,9.9989,7.9416,2.7327,-3.5831,-8.4793,-9.9602,-7.3888,-1.7805,4.5784,9.0537,9.7586,6.3641,0.27083,-5.9527,-9.6467
-9.8883,-8.7082,-3.8502,2.6137,7.9687,9.9998,7.8976,2.5619,-3.8024,-8.6085,-9.9387,-7.2965,-1.7704,4.434,8.8859,9.879,7.0711,1.5777,-4.4911,-8.8531,-9.9092,-7.3141,-2.0636,3.9087,8.4569,9.992,8.0222,3.2847,-2.5529,-7.4958,-9.9053,-9.0297,-5.2145,0.25613,5.6115,9.1753,9.8834,7.5808,3.0242,-2.3906,-7.0711,-9.6986,-9.5873,-6.8387,-2.2669,2.8642,7.2036,9.6688,9.7021,7.3727,3.3141,-1.469,-5.8634,-8.9092,-9.9999,-8.9835,-6.1539,-2.1493,2.2077,6.0888,8.8165,9.9724,9.4431,7.4049,4.2601,0.54488,-3.1714,-6.3766,-8.6818,-9.8591,-9.8487,-8.7409,-6.7418,-4.1292,-1.2084,1.7266,4.4232,6.6886,8.3975,9.4914,9.9701,9.8802,9.3006,8.3293,7.0711,5.628,4.0923,2.5423,1.0401,-0.36821,-1.6518,-2.7929,-3.7839,-4.6258,-5.3246,-5.8899,-6.3327,-6.6637,-6.8926,-7.0269,-7.0711,-7.0269,-6.8926,-6.6637,-6.3327,-5.8899,-5.3246,-4.6258,-3.7839,-2.7929,-1.6518,-0.36821,1.0401,2.5423,4.0923,5.628,7.0711,8.3293,9.3006,9.8802,9.9701,9.4914,8.3975,6.6886,4.4232,1.7266,-1.2084,-4.1292,-6.7418,-8.7409,-9.8487,-9.8591,-8.6818,-6.3766,-3.1714,0.54488,4.2601,7.4049,9.4431,9.9724,8.8165,6.0888,2.2077,-2.1493,-6.1539,-8.9835,-9.9999,-8.9092,-5.8634,-1.469,3.3141,7.3727,9.7021,9.6688,7.2036,2.8642,-2.2669,-6.8387,-9.5873,-9.6986,-7.0711,-2.3906,3.0242,7.5808,9.8834,9.1753,5.6115,0.25613,-5.2145,-9.0297,-9.9053,-7.4958,-2.5529,3.2847,8.0222,9.992,8.4569,3.9087,-2.0636,-7.3141,-9.9092,-8.8531,-4.4911,1.5777,7.0711,9.879,8.8859,4.434,-1.7704,-7.2965,-9.9387,-8.6085,-3.8024,2.5619,7.8976,9.9998,7.9687,2.6137,-3.8502,-8.7082,-9.8883
-8.4155,-9.9596,-7.3272,-1.6497,4.6957,9.0915,9.7574,6.4571,0.56053,-5.5429,-9.4207,-9.5627,-5.9523,-0.03636,5.8731,9.5101,9.5179,5.9371,0.15102,-5.6679,-9.3819,-9.6681,-6.4705,-0.97956,4.8317,8.9274,9.9178,7.5138,2.5838,-3.1822,-7.8665,-9.9616,-8.8411,-4.9223,0.51217,5.7532,9.2095,9.8834,7.638,3.1931,-2.1289,-6.8112,-9.5778,-9.7291,-7.296,-2.9855,2.0457,6.5164,9.3486,9.9164,8.1623,4.5677,-2.45E-14,-4.5117,-8.0145,-9.8275,-9.6578,-7.6235,-4.1911,-0.051668,4.0301,7.3611,9.4321,9.9829,9.0154,6.7602,3.6131,0.054539,-3.4304,-6.419,-8.5979,-9.7862,-9.937,-9.1212,-7.4994,-5.2887,-2.7297,-0.057746,2.5196,4.8364,6.7752,8.2674,9.2888,9.852,9.9972,9.7831,9.2784,8.5549,7.6815,6.721,5.7278,4.7466,3.8128,2.953,2.1863,1.5257,0.97922,0.55165,0.24535,0.061355,-1.96E-14,0.061355,0.24535,0.55165,0.97922,1.5257,2.1863,2.953,3.8128,4.7466,5.7278,6.721,7.6815,8.5549,9.2784,9.7831,9.9972,9.852,9.2888,8.2674,6.7752,4.8364,2.5196,-0.057746,-2.7297,-5.2887,-7.4994,-9.1212,-9.937,-9.7862,-8.5979,-6.419,-3.4304,0.054539,3.6131,6.7602,9.0154,9.9829,9.4321,7.3611,4.0301,-0.051668,-4.1911,-7.6235,-9.6578,-9.8275,-8.0145,-4.5117,-2.45E-14,4.5677,8.1623,9.9164,9.3486,6.5164,2.0457,-2.9855,-7.296,-9.7291,-9.5778,-6.8112,-2.1289,3.1931,7.638,9.8834,9.2095,5.7532,0.51217,-4.9223,-8.8411,-9.9616,-7.8665,-3.1822,2.5838,7.5138,9.9178,8.9274,4.8317,-0.97956,-6.4705,-9.6681,-9.3819,-5.6679,0.15102,5.9371,9.5179,9.5101,5.8731,-0.03636,-5.9523,-9.5627,-9.4207,-5.5429,0.56053,6.4571,9.7574,9.0915,4.6957,-1.6497,-7.3272,-9.9596,-8.4155
-5.4336,-9.4314,-9.5027,-5.6515,0.50772,6.4427,9.751,9.1258,4.8551,-1.3294,-6.9703,-9.8657,-8.9205,-4.5412,1.5586,7.0451,9.8616,8.9905,4.8001,-1.1311,-6.627,-9.7173,-9.3356,-5.6666,-0.039269,5.5742,9.2578,9.7994,7.0711,2.0284,-3.6457,-8.1154,-9.9853,-8.7204,-4.774,0.59748,5.7532,9.1753,9.9085,7.806,3.5276,-1.6897,-6.4053,-9.3756,-9.8723,-7.8382,-3.859,1.0275,5.6168,8.8391,9.9999,8.9109,5.892,1.6591,-2.8623,-6.7479,-9.2625,-9.9873,-8.8692,-6.194,-2.4997,1.5459,5.2734,8.1221,9.7174,9.9047,8.7452,6.4777,3.461,0.10907,-3.1714,-6.0303,-8.2072,-9.5471,-9.9998,-9.6072,-8.482,-6.7837,-4.6942,-2.3965,-0.057746,2.1813,4.2131,5.9645,7.3949,8.4921,9.2668,9.7466,9.9701,9.9823,9.8298,9.5582,9.2099,8.8223,8.4278,8.0532,7.7199,7.4447,7.2398,7.1137,7.0711,7.1137,7.2398,7.4447,7.7199,8.0532,8.4278,8.8223,9.2099,9.5582,9.8298,9.9823,9.9701,9.7466,9.2668,8.4921,7.3949,5.9645,4.2131,2.1813,-0.057746,-2.3965,-4.6942,-6.7837,-8.482,-9.6072,-9.9998,-9.5471,-8.2072,-6.0303,-3.1714,0.10907,3.461,6.4777,8.7452,9.9047,9.7174,8.1221,5.2734,1.5459,-2.4997,-6.194,-8.8692,-9.9873,-9.2625,-6.7479,-2.8623,1.6591,5.892,8.9109,9.9999,8.8391,5.6168,1.0275,-3.859,-7.8382,-9.8723,-9.3756,-6.4053,-1.6897,3.5276,7.806,9.9085,9.1753,5.7532,0.59748,-4.774,-8.7204,-9.9853,-8.1154,-3.6457,2.0284,7.0711,9.7994,9.2578,5.5742,-0.039269,-5.6666,-9.3356,-9.7173,-6.627,-1.1311,4.8001,8.9905,9.8616,7.0451,1.5586,-4.5412,-8.9205,-9.8657,-6.9703,-1.3294,4.8551,9.1258,9.751,6.4427,0.50772,-5.6515,-9.5027,-9.4314,-5.4336
-1.436,-7.1638,-9.9284,-8.6247,-3.819,2.5152,7.8218,9.9952,8.206,3.1976,-3.0419,-8.0827,-10,-8.0978,-3.1397,2.9775,7.9639,9.9944,8.3649,3.7137,-2.2493,-7.3872,-9.9043,-8.9629,-4.9398,0.74579,6.1511,9.48,9.6719,6.7192,1.6272,-3.95,-8.2582,-9.9929,-8.6789,-4.774,0.51217,5.6115,9.0687,9.9496,8.0736,4.0207,-1.0698,-5.8355,-9.0605,-9.9765,-8.4265,-4.861,-0.18696,4.4794,8.0857,9.8757,9.5318,7.2068,3.4519,-0.932,-5.076,-8.2183,-9.8367,-9.7203,-7.9738,-4.9655,-1.2357,2.6105,6.0056,8.5013,9.8187,9.8646,8.7191,6.5999,3.8143,0.708,-2.3818,-5.1633,-7.4143,-8.9934,-9.8398,-9.9646,-9.4354,-8.3597,-6.867,-5.0932,-3.1687,-1.2084,0.69289,2.4634,4.0541,5.4368,6.6011,7.5508,8.3004,8.8712,9.2888,9.5803,9.7724,9.8899,9.9548,9.9857,9.9972,9.9998,10,9.9998,9.9972,9.9857,9.9548,9.8899,9.7724,9.5803,9.2888,8.8712,8.3004,7.5508,6.6011,5.4368,4.0541,2.4634,0.69289,-1.2084,-3.1687,-5.0932,-6.867,-8.3597,-9.4354,-9.9646,-9.8398,-8.9934,-7.4143,-5.1633,-2.3818,0.708,3.8143,6.5999,8.7191,9.8646,9.8187,8.5013,6.0056,2.6105,-1.2357,-4.9655,-7.9738,-9.7203,-9.8367,-8.2183,-5.076,-0.932,3.4519,7.2068,9.5318,9.8757,8.0857,4.4794,-0.18696,-4.861,-8.4265,-9.9765,-9.0605,-5.8355,-1.0698,4.0207,8.0736,9.9496,9.0687,5.6115,0.51217,-4.774,-8.6789,-9.9929,-8.2582,-3.95,1.6272,6.7192,9.6719,9.48,6.1511,0.74579,-4.9398,-8.9629,-9.9043,-7.3872,-2.2493,3.7137,8.3649,9.9944,7.9639,2.9775,-3.1397,-8.0978,-10,-8.0827,-3.0419,3.1976,8.206,9.9952,7.8218,2.5152,-3.819,-8.6247,-9.9284,-7.1638,-1.436
2.8672,-3.529,-8.4687,-9.9626,-7.4403,-1.9488,4.3006,8.8336,9.8903,7.0956,1.5699,-4.5386,-8.8997,-9.8876,-7.1722,-1.8061,4.2033,8.6562,9.9637,7.7,2.7172,-3.1967,-7.9728,-9.9855,-8.5927,-4.3173,1.3713,6.5788,9.6215,9.5619,6.4757,1.3851,-4.1006,-8.3046,-9.9929,-8.7204,-4.9223,0.25613,5.3233,8.8776,9.9885,8.4216,4.6595,-0.26777,-5.082,-8.5941,-9.9916,-9.0089,-5.951,-1.5809,3.0884,7.0375,9.4617,9.9224,8.4058,5.2875,1.2229,-3.0037,-6.6372,-9.0836,-9.9968,-9.3098,-7.2138,-4.0978,-0.46469,3.1573,6.2939,8.5833,9.8085,9.9047,8.9448,7.109,4.6475,1.8408,-1.0354,-3.7379,-6.0742,-7.9119,-9.1791,-9.8591,-9.9809,-9.6072,-8.8221,-7.7205,-6.3982,-4.9449,-3.4395,-1.9474,-0.51926,0.80823,2.0113,3.0769,4.0009,4.7853,5.4368,5.9645,6.3785,6.6886,6.9034,7.0295,7.0711,7.0295,6.9034,6.6886,6.3785,5.9645,5.4368,4.7853,4.0009,3.0769,2.0113,0.80823,-0.51926,-1.9474,-3.4395,-4.9449,-6.3982,-7.7205,-8.8221,-9.6072,-9.9809,-9.8591,-9.1791,-7.9119,-6.0742,-3.7379,-1.0354,1.8408,4.6475,7.109,8.9448,9.9047,9.8085,8.5833,6.2939,3.1573,-0.46469,-4.0978,-7.2138,-9.3098,-9.9968,-9.0836,-6.6372,-3.0037,1.2229,5.2875,8.4058,9.9224,9.4617,7.0375,3.0884,-1.5809,-5.951,-9.0089,-9.9916,-8.5941,-5.082,-0.26777,4.6595,8.4216,9.9885,8.8776,5.3233,0.25613,-4.9223,-8.7204,-9.9929,-8.3046,-4.1006,1.3851,6.4757,9.5619,9.6215,6.5788,1.3713,-4.3173,-8.5927,-9.9855,-7.9728,-3.1967,2.7172,7.7,9.9637,8.6562,4.2033,-1.8061,-7.1722,-9.8876,-8.8997,-4.5386,1.5699,7.0956,9.8903,8.8336,4.3006,-1.9488,-7.4403,-9.9626,-8.4687,-3.529,2.8672
